latitude,longitude,crime_rate,traffic_density,lighting,time_of_day,cluster,region_severity
18.45524177642559,73.88271673660317,0.841949383726036,0.1214564991181514,0.2334431656420785,night,2,danger
18.4616216237348,73.86536922415794,0.5826036620196505,0.9734273649283388,0.2308260433393167,night,0,danger
18.43940031211484,73.87949929239515,0.6930361742368045,0.0206397215561637,0.3530883845834169,night,2,danger
18.47221650232432,73.87659795179758,0.3401421904155534,0.0700621109183275,0.1221061319794352,night,4,safe
18.471769515953927,73.86469539737321,0.3286228025984958,0.0244543257517652,0.2488086012707,night,4,safe
18.461637374469472,73.8798598839547,0.8100838962112169,0.8750298918524908,0.3715304508312837,night,0,danger
18.41785761063644,73.87309156476984,0.6571785844474171,0.9718327030187076,0.1520844358427717,day,0,danger
18.40952245643596,73.8851771601099,0.4216807921507113,0.2368102091250892,0.339982910920986,day,4,safe
18.460940493309582,73.91908549342406,0.3649383490471182,0.9747780126739868,0.4704308373645226,day,1,safe
18.44363275830356,73.85156860228594,0.613671714861565,0.5262926289633024,0.3890744357460325,night,3,danger
18.43027740664481,73.91135246095591,0.8388159480301906,0.0844582352004126,0.643826010036173,night,2,danger
18.436111579089143,73.90585953207533,0.0057232701059004,0.5606493469597418,0.3272441963430913,night,1,safe
18.418973215319923,73.86045173172042,0.746340609168342,0.7253554542817625,0.496945831455062,day,0,danger
18.466366707576498,73.86225096047437,0.2638411539585089,0.1456439774185195,0.5297458107284677,night,4,safe
18.459804794227832,73.87593345734113,0.8674506201695589,0.1542910831890643,0.2734715471698667,night,2,danger
18.45383296193509,73.91042615055358,0.563455308137323,0.7377979415260153,0.576895910622404,day,0,danger
18.476277751206325,73.87658308284803,0.2670787780146381,0.5270995739202038,0.0679947704918865,day,1,safe
18.44843179150848,73.87076423800667,0.7861280034933423,0.6759156425454,0.3106904836576691,night,3,danger
18.43388041480144,73.89244690985407,0.6914674849852035,0.3958603289282065,0.275317086458706,day,3,danger
18.433932661763407,73.89529488249775,0.816686521200921,0.9210898437904406,0.4983791232985116,night,0,danger
18.446095531476445,73.87715143935871,0.8372097792115677,0.6839238003996958,0.2752309337707772,night,3,danger
18.450766508175484,73.89668051457784,0.5327859206251806,0.2396993773990453,0.5731674340706271,night,4,safe
18.458927890203032,73.86873424942345,0.7138767452747828,0.7439229125258642,0.3648074520478556,day,0,danger
18.427854701497377,73.89884612494778,0.3485321240233289,0.5037239999017501,0.3426626170722436,day,4,safe
18.463586686610483,73.91818968494408,0.4227831791369828,0.6283605879469142,0.738502866223256,night,1,safe
18.446030479092187,73.88383158326594,0.8165492786747497,0.8505634512733232,0.1014283284969731,night,0,danger
18.43618809426864,73.84631437885132,0.822691663207007,0.9957641192046304,0.6429972900522909,day,0,danger
18.43094886223621,73.85276814250834,0.4225759897177665,0.4614962358448368,0.7906406944193276,day,4,safe
18.443103390202342,73.86026325789969,0.9918992979570804,0.3077087651476118,0.4692212287559991,day,2,danger
18.453699429673243,73.91041646585118,0.7671305998111132,0.2833834857860788,0.5826634395361957,night,2,danger
18.439217986100537,73.87317570711006,0.9144596715748378,0.2645709260831602,0.3486907892480145,night,2,danger
18.4635557472469,73.88980607519412,0.8347550312896909,0.749430663770924,0.5725615996788875,day,0,danger
18.41950112806453,73.88621875478326,0.1140463538631376,0.6998082350862265,0.3146487685024103,day,1,safe
18.427074005244044,73.86003513480645,0.202434548632861,0.925640878131224,0.4387916847286454,day,1,safe
18.45899763110629,73.89213393412139,0.4153030181678434,0.1456348730550165,0.917238578793869,day,4,safe
18.467825561735093,73.90999944899282,0.3100677705993124,0.2590682448045301,0.5568397200664371,day,4,safe
18.48002362245112,73.90492932556725,0.6314657440751607,0.5298334934418123,0.4642832408735237,night,3,danger
18.49139875905304,73.89908321270539,0.4445820353348194,0.6485689347457714,0.1884900947916528,night,1,safe
18.479054121567312,73.88320665513679,0.4705188842019507,0.5339606187265146,0.8958708994060877,day,1,safe
18.456707095565715,73.87419841194684,0.8730572879386429,0.4755900214677814,0.358229107093292,day,3,danger
18.45816914566083,73.86736895861691,0.5158175154525072,0.6260035166236844,0.0102670282105694,day,1,safe
18.45286676690925,73.89539896415918,0.9424693261209792,0.3893015232068492,0.6656010658330827,night,3,danger
18.446063699727915,73.87202164191194,0.8161768653261832,0.3342920019135158,0.0563654994252179,night,2,danger
18.468507019385253,73.86980564608874,0.1880580329401431,0.1567575422740664,0.6901755640380716,day,4,safe
18.442359766365215,73.84402781287557,0.3601979105725812,0.5067000230641883,0.2590123215759737,day,4,safe
18.480612115243822,73.90959646756116,0.469242359975462,0.4442812214074013,0.1518508128909306,night,4,safe
18.432638678899384,73.83937083947819,0.7909130287895346,0.5177594943352204,0.6688483330038513,day,3,danger
18.457033620853963,73.87036237022707,0.8067301742163828,0.435919026883922,0.2043409412153274,day,3,danger
18.46358779322245,73.9189403569326,0.325010529729057,0.2519514908283551,0.3702652236449404,night,4,safe
18.4340301112184,73.85655137196719,0.2507848087685471,0.8654200193902021,0.8790428285711593,day,1,safe
18.43705749428651,73.85760232127997,0.4791947796402774,0.3491093571366491,0.4416491346497179,night,4,safe
18.409982504139663,73.87120229092606,0.0048786946496933,0.5239920412315148,0.1338784357378465,day,1,safe
18.45213330029993,73.86917654294395,0.9777653344240296,0.2763700694679288,0.1292083409561295,night,2,danger
18.450989656172062,73.87415918399606,0.8006164518273298,0.9413531693702348,0.3432807896654257,night,0,danger
18.473230303613445,73.89902902860835,0.9025699654183426,0.9538317847081828,0.6430754672923675,day,0,danger
18.45287610364382,73.87590655297966,0.989035294354762,0.82386297141398,0.3760577963091229,day,0,danger
18.46190244930318,73.85858600516144,0.1638200296196592,0.2780837923975059,0.6472709149667509,night,4,safe
18.480262549247684,73.87731430606604,0.3201445011119552,0.3850656699917039,0.6618593191490741,night,4,safe
18.4343151695046,73.87933438531093,0.4368073616904175,0.5782705455491073,0.7304278802043775,night,1,safe
18.435187141476074,73.89241247635859,0.9936901004139816,0.968303001542798,0.6176754457402586,night,0,danger
18.427285934112756,73.86334025119712,0.4693799243914351,0.2441043615200404,0.6515389397917183,day,4,safe
18.460985494361072,73.88978773405503,0.4973128956530077,0.2846736016700543,0.4108326407498055,night,4,safe
18.42346751910575,73.85076653301167,0.3816912722046915,0.9502997158577058,0.2859202829816863,night,1,safe
18.445509272031146,73.88878552231039,0.1424296893634936,0.3336617862534122,0.507616155650523,day,4,safe
18.44033623097346,73.88124126894874,0.327946459111211,0.1054489083101748,0.5456972541939954,day,4,safe
18.47931645084896,73.89906175028247,0.1220980015502936,0.9392881748104208,0.691574125101183,day,1,safe
18.463798834809804,73.8865186898442,0.4666032238676924,0.1431048763223783,0.029516525053283,day,4,safe
18.41448659389195,73.86876585205799,0.5429039448499127,0.2209736194351037,0.7186441331460641,day,4,safe
18.48526128394772,73.8669602030665,0.6599185830818662,0.8241787744169007,0.592016537477659,night,0,danger
18.477201804827477,73.89307336825607,0.6050830593069719,0.65560077547906,0.9206488159667257,night,3,danger
18.42317068942109,73.858200321013,0.2567666571470205,0.193433164153071,0.2644482749635071,day,4,safe
18.435901118557545,73.91484208174253,0.3495041289380437,0.2413995998163495,0.2546404300895907,night,4,safe
18.440883746848844,73.90649160140478,0.1679613626796831,0.7403804825673321,0.1705128357252071,night,1,safe
18.455314742322752,73.8712239722141,0.8869119978327532,0.2601365981668314,0.3308693897456195,night,2,danger
18.439401112584324,73.90471097786497,0.5795329757797919,0.6210786354298963,0.9890897868888796,day,3,danger
18.43790183446321,73.91457836499423,0.8224123805808726,0.7551469779567529,0.6367650417775286,night,0,danger
18.444306299171576,73.86915597168864,0.8932305653547423,0.8183381493221275,0.3676370690677257,night,0,danger
18.452632516492837,73.86673748061729,0.7808859698899824,0.4021458304848258,0.0164040932655379,night,3,danger
18.451630024192887,73.90812105849061,0.7690997117723347,0.1852032615336,0.4381012919753387,night,2,danger
18.48289193798351,73.85831215006249,0.6727294258230222,0.010667410252822,0.9312893145981972,day,2,danger
18.45049365830357,73.8875904343537,0.8195808087621397,0.5637063315334299,0.0276776676074152,day,3,danger
18.4934768444778,73.89625356867609,0.3098003542034888,0.2610889302589202,0.2368547102263833,night,4,safe
18.46302747739604,73.88981115825543,0.6436986148882825,0.5197071673887041,0.8520041490678414,day,3,danger
18.481404686183968,73.89648618225371,0.6470898245144077,0.6640579206357257,0.6408555361303452,night,3,danger
18.428518290686924,73.84087549576621,0.631941262093211,0.109042107624201,0.1036866855713571,day,2,danger
18.447853330425875,73.89990345745143,0.9884721694494792,0.6181666947191604,0.1176177518366465,night,3,danger
18.437953958344444,73.8718186112608,0.9641913297999009,0.4576664979928385,0.3283674321292736,day,3,danger
18.449643934635557,73.88062608143885,0.8553046683726844,0.7587056634483688,0.0758987864013007,night,0,danger
18.47444568522311,73.90175306386263,0.4728730381770454,0.1645176895926761,0.2953304035443325,night,4,safe
18.47694177839466,73.86792353298823,0.126161916134931,0.3280032214793744,0.4926092442340242,day,4,safe
18.424563618450133,73.9034671335633,0.434130507468244,0.3593832373840939,0.1162870205357571,day,4,safe
18.451256462125148,73.90404910093865,0.5085375171064186,0.2204684464248617,0.1327675464346261,night,4,safe
18.45225858842972,73.87525150988554,0.8568244000371097,0.8500233848614163,0.2269637531649948,night,0,danger
18.459607426099492,73.90063489977189,0.8269627777564615,0.4829784728417643,0.424627177431223,day,3,danger
18.479028505013886,73.89946234970839,0.8137081605738464,0.6320675255230697,0.7150839011316333,day,3,danger
18.46574244778159,73.90973904222578,0.5843747369709333,0.4839373323635654,0.4831695465274978,day,3,danger
18.42935614333528,73.88713024748515,0.6898457389909037,0.2871328333110963,0.0263924652792683,day,2,danger
18.46171940763845,73.86143337849153,0.6284618427525431,0.8372322263984713,0.1140683821693486,day,0,danger
18.44324633139568,73.88505665058277,0.9958262202085542,0.318467706677186,0.343071130742803,night,2,danger
18.44255504687389,73.88732903839556,0.4917616772384924,0.9356122928911722,0.4579442895961364,day,1,safe
18.481673137215424,73.90172957638707,0.3763332139916706,0.3957333878098387,0.7989981320896073,night,4,safe
18.41665443478832,73.87256687110275,0.2892884969684245,0.0799171973339564,0.6726097465321403,night,4,safe
18.43832490729013,73.88397413631718,0.6132753552641657,0.5524924102181791,0.483499925483223,night,3,danger
18.44419165590983,73.86949175457859,0.9533883060281078,0.7102150633087259,0.2803224178268161,day,0,danger
18.480440665983423,73.87427019504446,0.5407042450872276,0.7036583570306943,0.3348791027060973,day,1,safe
18.45452629029797,73.87824254010371,0.959340437557994,0.0755081375974359,0.3731738100215301,day,2,danger
18.47056653712602,73.87850756997902,0.2246170436368273,0.9327861045481002,0.320345428807223,night,1,safe
18.474799426335533,73.85666334953272,0.934070761038994,0.9177443896746628,0.5521052761706596,day,0,danger
18.45949903319804,73.89199882048848,0.143273784541235,0.0918130162241955,0.697632107967898,day,4,safe
18.455199800850107,73.8386053902995,0.1190873242389654,0.9364369693785436,0.8521422658818567,night,1,safe
18.420818792411666,73.87257215617953,0.0223357290766947,0.096781920629412,0.7736505034278782,night,4,safe
18.451733308985528,73.89533726846086,0.2762246999821526,0.9256297106610164,0.4692949935242066,day,1,safe
18.46797637259993,73.87893053275073,0.1097339115053294,0.698565832913148,0.7124913489437319,day,1,safe
18.472620643599587,73.85772853877486,0.8357350233047167,0.4450706456601585,0.3292131763368513,day,3,danger
18.460305471620455,73.83085738511397,0.2467037366963728,0.4750244390403121,0.5236024694049553,day,4,safe
18.45469691162309,73.85201377007009,0.430698507883883,0.4566154991307358,0.3467986188703438,day,4,safe
18.429767862724205,73.8795475964663,0.7028411265601914,0.0683652636860308,0.2443888547245978,night,2,danger
18.48202908647422,73.84613355841293,0.7733120618270606,0.09227297590571,0.8681784508130475,day,2,danger
18.452854165932543,73.87653754471128,0.8200670445713019,0.1340333352658756,0.2547527095816927,day,2,danger
18.491646857983767,73.87301820204408,0.4178591875544102,0.310454219871607,0.2459196583526339,night,4,safe
18.448661308624445,73.83208619021758,0.4648743041065728,0.970890914622326,0.6806077384082885,night,1,safe
18.437273746981365,73.83809425744877,0.8557481071365053,0.955670417957035,0.0317926350451918,day,0,danger
18.449966936754723,73.87681140697302,0.8024418983773435,0.0543996807453118,0.3519008155874717,day,2,danger
18.447576029910916,73.8581198897205,0.0548342333332729,0.8475960964580792,0.3400786837840863,day,1,safe
18.451583675446088,73.89037267540125,0.1386897789624466,0.5094166669300969,0.2251708752201165,day,1,safe
18.44839372622969,73.83129479977119,0.4748181344110289,0.158927635245448,0.8986104434878894,day,4,safe
18.41400984852729,73.87645456696643,0.017360326650699,0.4779848772214659,0.7916880777235126,day,4,safe
18.43701737302714,73.86863797950664,0.6660520627547413,0.4737095127184949,0.3121517129044194,night,3,danger
18.43060372463503,73.89414016888989,0.7443394474132015,0.2632956588859074,0.3549732418888917,night,2,danger
18.46364652892612,73.85348544303884,0.942569876983175,0.1763635090493643,0.8427360061197633,night,2,danger
18.42715656186389,73.86658137646265,0.977390370034971,0.2200096229475371,0.3015781704693794,day,2,danger
18.440701398983357,73.87453619449197,0.8635195711938747,0.8236990755664938,0.1027879470433319,day,0,danger
18.450870548029137,73.83875116634918,0.0530974240020983,0.6496751306217,0.319367432737493,day,1,safe
18.46262201779108,73.8750520828511,0.929424194343078,0.2810190335442696,0.1597430471788797,day,2,danger
18.414488672587225,73.87263303783529,0.3257392012092871,0.4156554555441215,0.0273196493038009,night,4,safe
18.455048123155255,73.84359296822537,0.5669341991628071,0.915956380999502,0.8294240893415395,night,0,danger
18.440570270857563,73.92095400373017,0.4981614586903352,0.649510783625684,0.8670204494664745,day,1,safe
18.491216342081525,73.87299027222628,0.6008564622629669,0.728647914075291,0.354871630599066,day,0,danger
18.417200805949125,73.8534969192666,0.6938859868844987,0.3679257936003158,0.7049151995426487,night,3,danger
18.444921987055757,73.87743817038924,0.8577735438940345,0.3454749826034347,0.1278814778810844,night,2,danger
18.46930787483199,73.87731972641551,0.1936064304901565,0.4667072862268009,0.6343567416954959,night,4,safe
18.454604010092517,73.87441350311896,0.8236392967006332,0.2343201890155013,0.2761478891771498,night,2,danger
18.48247262711976,73.90177120654066,0.6081449279348715,0.5308445136283672,0.3066361332572302,night,3,danger
18.45297633606441,73.8765167673048,0.8009244338622501,0.1796016088567248,0.0164990519779863,day,2,danger
18.446708668952446,73.89755268330586,0.2835373949614999,0.4673324352619189,0.125168424906755,night,4,safe
18.426603116293457,73.86387606256551,0.3071344523055275,0.9155337907236164,0.6797096831866757,day,1,safe
18.4543524019824,73.8774249335692,0.858633900116561,0.3515993240433245,0.017809502283508,night,3,danger
18.432562402418505,73.91460517082561,0.7038650354933159,0.0408932445105869,0.9737442514279696,night,2,danger
18.46781751028294,73.89053324985433,0.5096854231828669,0.5236157580095478,0.339762026910358,day,3,danger
18.4468425297702,73.83593326305694,0.6287198501670198,0.2171810884175582,0.8754328389275433,day,2,danger
18.44215773204205,73.87432519969917,0.9462049699230468,0.621783351176186,0.0603628588862027,night,3,danger
18.47084384819245,73.90600183575108,0.7636403122616122,0.8906055841077021,0.9605378821782652,night,0,danger
18.472209061015985,73.85910265341033,0.2485148906716949,0.7032172177761636,0.2759515465630838,day,1,safe
18.45537728831837,73.85077408896865,0.975258214759406,0.5922505868970686,0.5189261459161575,night,3,danger
18.44970817673974,73.87964263322905,0.9450047652529124,0.6263466406702021,0.0614854611743867,day,3,danger
18.450171478910352,73.87453916579271,0.9970172741121706,0.7328977466036626,0.3450766820250314,day,0,danger
18.46878582728901,73.90201361454962,0.523545347634894,0.8860099604937184,0.2717596730781516,day,0,danger
18.47800474975518,73.91231961206807,0.9391110877284478,0.7837270921666054,0.4954269866988794,day,0,danger
18.451022499608705,73.8567484155439,0.2395263997323172,0.1249224205610306,0.0358883275917424,day,4,safe
18.44560558436067,73.85679651607674,0.4867060411462499,0.0253614491192825,0.086408618694391,day,4,safe
18.41838029684066,73.85155097364688,0.2553554140513648,0.8890513503215645,0.8718169595472004,night,1,safe
18.47572758045523,73.88915713438733,0.6812967308330674,0.2411516644196074,0.0963423152840717,night,2,danger
18.4526691259506,73.876665169245,0.9800682602436576,0.2429986590474507,0.2837957348316341,night,2,danger
18.419401999049548,73.88566616919303,0.7918538590892686,0.4782546302006208,0.7555135912905367,day,3,danger
18.432017960762145,73.86214155247355,0.2544468944087993,0.6443343760908359,0.0132056307519402,day,1,safe
18.477422706855084,73.89203952031303,0.3309659780508009,0.1470483854920863,0.2931426767875682,night,4,safe
18.454767246134388,73.89562230555751,0.6431727465717333,0.5259940651894301,0.0214599749632727,day,3,danger
18.454268108899537,73.87242570068919,0.7570686010149219,0.1621715147974908,0.185823702454263,night,2,danger
18.45372635019708,73.87843574087103,0.974889983921602,0.3871609612390373,0.084383892807595,night,3,danger
18.45261527864992,73.87826509227114,0.9255608851809763,0.8603335878109405,0.290680478664236,day,0,danger
18.444706962675987,73.83981429414561,0.2581620495329493,0.3635713349680708,0.610066700965711,day,4,safe
18.43666019948355,73.91372917401563,0.1090591660509661,0.7098376860256377,0.5976571467429403,day,1,safe
18.451181988102647,73.87630203626809,0.759348447033561,0.4427296993938191,0.3759867871570583,night,3,danger
18.446709773113938,73.90444586604279,0.5028368123310567,0.3561011972165672,0.3180183343819279,night,4,safe
18.437341289019653,73.88539590716609,0.4536466377206271,0.9117589028878932,0.3847993296479075,day,1,safe
18.472747505439823,73.8606687530046,0.4252812136477669,0.8596654179311335,0.0634284181872293,day,1,safe
18.44137423730511,73.87331784360777,0.8498695542200466,0.8743501036233745,0.109541359685613,day,0,danger
18.48313707462377,73.90749047698192,0.977022319201082,0.0816644648019462,0.0855897580166589,night,2,danger
18.48203133494287,73.85084382449718,0.559000888115027,0.3088919791673797,0.6405798752817479,day,4,safe
18.4692813098743,73.89022395843494,0.030416433809691,0.3622558341923284,0.1246011652888948,day,4,safe
18.436423867237306,73.89173150973829,0.3450226497241779,0.5312234418274696,0.1062711844987448,night,1,safe
18.461900254391747,73.8707075350618,0.0337657767967153,0.2215016769476641,0.0945870702706312,day,4,safe
18.478968202679333,73.87859538178441,0.7686369286650144,0.7840126752538298,0.0726052432393374,day,0,danger
18.46870488431468,73.91066563249498,0.8916003864169435,0.5413719970363693,0.5775116193013013,night,3,danger
18.46066729809495,73.86819484036378,0.1906487090629967,0.9791511157685052,0.0623535577503687,day,1,safe
18.449055332142382,73.89156407957643,0.8719834229302454,0.5738480864130886,0.1083857825118045,day,3,danger
18.467412524949488,73.86754151417576,0.1061293332071982,0.4205761527955699,0.1175414531851439,day,4,safe
18.44360200317758,73.87463916539693,0.7670522853917809,0.038503754777435,0.3201726345244232,night,2,danger
18.45242819305253,73.82971773214312,0.0210145242695967,0.748326084594311,0.5026497707377487,day,1,safe
18.46437770188654,73.84555022625884,0.1069071847791478,0.7947655696323662,0.2185040059824632,night,1,safe
18.44838503541221,73.88458076239802,0.751358152980572,0.3067782398556541,0.3855061841856916,night,2,danger
18.449961145354955,73.83015274764685,0.0560327116961707,0.3020238127976193,0.1155739620783542,day,4,safe
18.473286322084345,73.88279203632584,0.8995119991971758,0.0962070816963586,0.9754979692569484,day,2,danger
18.44439143333306,73.8794666082528,0.2887419982202983,0.3149759080332347,0.282098238200142,day,4,safe
18.44810650228141,73.88142989757456,0.8799017030724031,0.3520778521636638,0.0681995681699482,night,3,danger
18.46745022616401,73.87326244730208,0.7564695554230855,0.3841256162554275,0.6915752853499306,day,3,danger
18.43490357396644,73.87440701501654,0.3377561034273728,0.8457681598333945,0.6750451221012864,night,1,safe
18.43334385019031,73.86352948233082,0.7658437997305665,0.006624739275881,0.5282990653546822,day,2,danger
18.457792071496552,73.88410874252664,0.7699647149014187,0.3930992392950202,0.0590438841897551,night,3,danger
18.45215304907273,73.89253585703402,0.9416624930632784,0.9056897114777726,0.0707466943344221,day,0,danger
18.460994390422176,73.8617390514128,0.2762596912236679,0.574211895475196,0.2902813797464241,night,1,safe
18.451119760360136,73.9103022026829,0.1179815572909729,0.5465086032547104,0.1878005432702496,day,1,safe
18.46266605529849,73.88461747430617,0.8752611967762545,0.4408675778035031,0.029429253895935,night,3,danger
18.43501774364577,73.91555052184805,0.250662610825753,0.5550448192976528,0.6233907162565335,day,1,safe
18.43604285978693,73.88567209037566,0.9206436335729322,0.5596607967745507,0.4189022047370996,day,3,danger
18.435949357824875,73.8415961473535,0.1655612774550164,0.6074512887934091,0.5880888669443989,day,1,safe
18.447410069138343,73.89381200232518,0.3242952516225935,0.4068203712960591,0.3386975632660476,night,4,safe
18.42724107875013,73.88357690982856,0.3097989037682727,0.8464580842024703,0.2626133784255664,night,1,safe
18.42508378569087,73.87810085230474,0.3403005634005925,0.0446905653881549,0.600325086660118,night,4,safe
18.44923666729302,73.83592311469711,0.1870520744249438,0.7133471277388872,0.1967682366345919,day,1,safe
18.4600105223674,73.87154594750987,0.9851528981815688,0.5429334312465398,0.3345704779965694,night,3,danger
18.45353097957437,73.89581302498271,0.5130304123724114,0.2582594470298508,0.2049752206637933,night,4,safe
18.4444565406114,73.8634215186082,0.8413360880664986,0.8751247374178373,0.0865321813398736,day,0,danger
18.464149545491686,73.86133954694742,0.0549514318250751,0.7183744916581527,0.6999239313489239,day,1,safe
18.44811499872018,73.87592078354089,0.8184398222450665,0.5086857066674637,0.1894207350846249,night,3,danger
18.47426942088726,73.88048535997869,0.4225115710331094,0.2273394774445356,0.4427792841456137,day,4,safe
18.442641810015704,73.89513059448196,0.5639384600229743,0.5612327277230721,0.4211746370204958,night,3,danger
18.461673262626555,73.87783338554502,0.9320786592794572,0.6051823771058167,0.0097963196179856,night,3,danger
18.45203218868128,73.86292908064615,0.978734055156838,0.7080758877393827,0.2189428981468366,night,0,danger
18.438298380346367,73.87908695447744,0.4701010805969895,0.119670811848638,0.3965808789396753,night,4,safe
18.459610520938,73.83990335143966,0.2518477130938916,0.3161682928664654,0.6555035492485032,night,4,safe
18.474044767897627,73.84817878323842,0.4546752569959134,0.1592160477858989,0.808750971799834,day,4,safe
18.459086369974887,73.87378675401662,0.8114787189635907,0.8593175152111183,0.3844570185136272,night,0,danger
18.47502509255313,73.87056447564835,0.745766205907957,0.8966469948052256,0.7494685761659136,night,0,danger
18.42545578155109,73.84556437714205,0.7161005435293912,0.909512846710278,0.6979202014530024,night,0,danger
18.43395013432657,73.88390168653842,0.2035730620783116,0.8059291515841958,0.7690068669958219,night,1,safe
18.4142582837372,73.881523120896,0.4341511381243358,0.1141205367967648,0.2024178920437508,day,4,safe
18.442444592034505,73.8799475976824,0.4208043577759692,0.1749630492524799,0.5025880928574556,day,4,safe
18.470613248686423,73.89381414037221,0.4837090847873704,0.4507271767704389,0.5328564586716684,night,4,safe
18.43792818389397,73.88188352701658,0.1179175129986999,0.2629806778526772,0.4479069418407936,night,4,safe
18.452012110884557,73.87689039161307,0.9613282944822822,0.0631418532572825,0.3916467558972822,night,2,danger
18.45383779779373,73.8745585539352,0.791074303260835,0.2838419866232516,0.1540333001421058,night,2,danger
18.45366303911868,73.8750364515917,0.8508679948428148,0.2890163628672623,0.3643884616955329,day,2,danger
18.43837515111459,73.87107246680198,0.8481832899479037,0.2515107717872262,0.1220125831447891,night,2,danger
18.459498891081434,73.87342140444123,0.8587419078644042,0.495488275882443,0.0050115886918496,night,3,danger
18.440534481963585,73.86664879838243,0.9553248925289166,0.891043393871168,0.1116419419446788,night,0,danger
18.418978037346168,73.90483634170856,0.4204302092349922,0.9052714740047548,0.3413544432889484,night,1,safe
18.458421474338124,73.85733258495114,0.4870105730233561,0.8788525499940889,0.7237273267197945,day,1,safe
18.460143004823504,73.90118775931275,0.3285237654878156,0.6834672818332505,0.3714826500624526,night,1,safe
18.44316660283566,73.86521021299656,0.7931872805258668,0.0809290897837671,0.0667308158914701,day,2,danger
18.473099285886267,73.83691895030138,0.3318571121542719,0.6921364036991078,0.1154848531274377,day,1,safe
18.433273754150623,73.87297674909098,0.3233058486638926,0.5516923606676222,0.4731876554582699,night,1,safe
18.443573706548936,73.84930211673408,0.5521615809136702,0.3275120358119973,0.133396904023055,day,4,safe
18.44901436759456,73.89736644306568,0.487742490809063,0.1074331232954545,0.6670991007639914,night,4,safe
18.43567124695232,73.85625088898847,0.15276353577669,0.1457150748560777,0.7599719641364194,night,4,safe
18.46743015838361,73.8615022220143,0.224581674869542,0.2353232754239635,0.1778161141665117,night,4,safe
18.45561233990722,73.8710521798239,0.8597658403238446,0.0353172335683003,0.3569641171763313,day,2,danger
18.46297006977055,73.89599286328416,0.241483755843377,0.763850477433977,0.1158457405541127,day,1,safe
18.4564922349736,73.86359719928018,0.2508436877045654,0.6667795023843425,0.8393152033834647,night,1,safe
18.45301576005202,73.87648748019963,0.8989090528887155,0.2030860015287973,0.0159042871868021,day,2,danger
18.445339671851485,73.8632535580392,0.7805032702149548,0.3301148652278265,0.3754607259498203,day,2,danger
18.42409851456303,73.89731216878909,0.476421038349182,0.1334577919256259,0.2308388901675743,night,4,safe
18.44695347132705,73.87806851373955,0.8493558765165268,0.7551072808225154,0.2466931557593749,day,0,danger
18.468501714282343,73.84094001580769,0.8865889375014427,0.3060033826240245,0.295518859364792,day,2,danger
18.411280597801746,73.88073448945094,0.6071677577641841,0.924408003140722,0.2105617553461382,day,0,danger
18.45173006747224,73.87795496193665,0.9688883116883574,0.6689813111388622,0.1414492822344682,night,3,danger
18.451708449432054,73.8673484083173,0.795935737705412,0.8293144971994646,0.2332521078808733,day,0,danger
18.457049207588675,73.83604084244234,0.4545304397720325,0.379448504566675,0.2155799111886375,night,4,safe
18.49030088718393,73.88075131053613,0.2828214519070634,0.0116693392373311,0.6220246109354299,day,4,safe
18.436015278365005,73.91889543413926,0.7531830775668543,0.6176460000038316,0.2543015719843866,night,3,danger
18.43135101817462,73.9047686037148,0.7892834181551032,0.4601237807394919,0.7457675413053667,day,3,danger
18.45374938051983,73.87607724155716,0.8141535544503471,0.0686299863956753,0.3487983029776081,day,2,danger
18.456619922728457,73.85877404276026,0.8962217555456903,0.4748965305982006,0.1662421998310039,day,3,danger
18.438229697922825,73.86312373114316,0.7329097713414775,0.7604023222605104,0.5439237518137489,night,0,danger
18.453884874620567,73.87529131319309,0.8770593275519684,0.1546066548030858,0.0571621163881772,night,2,danger
18.458420865330226,73.89939014994148,0.1522059840549019,0.9603826712142352,0.6834436418636871,night,1,safe
18.41343934458304,73.89311066818667,0.0010380878632165,0.9275190912152692,0.6058191912366729,day,1,safe
18.44528964488379,73.9052969033672,0.5290461104927666,0.687818279632865,0.0643002227417643,night,1,safe
18.44381265818451,73.88119337449622,0.7015909211831219,0.5470622094522645,0.8361261746734008,night,3,danger
18.43775387435061,73.89324458284524,0.330191556976573,0.2286832013544636,0.2827717963588805,night,4,safe
18.44159315701674,73.87488352792566,0.9121920778233288,0.1981641559631484,0.3928108657482023,night,2,danger
18.45579225180648,73.87549006553098,0.8329767537650203,0.4765687640309152,0.2939871078067761,day,3,danger
18.482630117032524,73.86447262378275,0.5839791816080624,0.6252792086213201,0.4172833058238265,day,3,danger
18.454364540115314,73.87070592640228,0.9018477415364894,0.890987719891393,0.2826293081282034,night,0,danger
18.437726397347596,73.85815621126903,0.5390627530019088,0.1627888508771411,0.7089378885936122,day,4,safe
18.447715978002982,73.88354543789642,0.7608585133031085,0.0273112486487033,0.3893541678859706,night,2,danger
18.458865586812777,73.86871840679518,0.6249581897175212,0.8980345560194303,0.3017593038025701,night,0,danger
18.44038000640877,73.8657570193185,0.8753153400148802,0.8569026720820577,0.2253357248849617,night,0,danger
18.49366196196908,73.86785458461787,0.4505476048100418,0.7402134954025411,0.1331663203122597,day,1,safe
18.446861548731047,73.87706986295738,0.9583266558759092,0.0120921544173456,0.1451143551909229,day,2,danger
18.450346109289804,73.87781651335878,0.8489603679766083,0.2537874606749303,0.3597388153194464,day,2,danger
